project,method_id,criterion,presentation,system,slot,rank,points
nanoXML,402,how,0,CLAUDE,1,2,3
nanoXML,402,how,0,GPT,3,3,2
nanoXML,402,how,0,MISTRAL,2,4,1
nanoXML,402,how,1,GPT,2,1,4
nanoXML,402,how,1,CLAUDE,4,2,3
nanoXML,402,how,1,QWEN,1,3,2
nanoXML,402,how,1,MISTRAL,3,4,1
nanoXML,414,accuracy,0,CLAUDE,4,1,4
nanoXML,414,accuracy,0,QWEN,2,2,3
nanoXML,414,accuracy,0,MISTRAL,1,3,2
nanoXML,414,accuracy,0,GPT,3,4,1
nanoXML,414,accuracy,1,CLAUDE,1,1,4
nanoXML,414,accuracy,1,QWEN,3,2,3
nanoXML,414,accuracy,1,GPT,2,3,2
nanoXML,414,accuracy,1,MISTRAL,4,4,1
nanoXML,414,content,0,CLAUDE,1,1,4
nanoXML,414,content,0,QWEN,2,2,3
nanoXML,414,content,0,MISTRAL,3,3,2
nanoXML,414,content,0,GPT,4,4,1
nanoXML,414,content,1,CLAUDE,4,1,4
nanoXML,414,content,1,MISTRAL,2,2,3
nanoXML,414,content,1,QWEN,3,3,2
nanoXML,414,content,1,GPT,1,4,1
nanoXML,414,conciseness,0,GPT,3,1,4
nanoXML,414,conciseness,0,MISTRAL,1,2,3
nanoXML,414,conciseness,0,QWEN,2,3,2
nanoXML,414,conciseness,0,CLAUDE,4,4,1
nanoXML,414,conciseness,1,GPT,2,1,4
nanoXML,414,conciseness,1,MISTRAL,4,2,3
nanoXML,414,conciseness,1,QWEN,3,3,2
nanoXML,414,conciseness,1,CLAUDE,1,4,1
nanoXML,414,what,0,CLAUDE,4,1,4
nanoXML,414,what,0,QWEN,1,2,3
nanoXML,414,what,0,MISTRAL,2,3,2
nanoXML,414,what,0,GPT,3,4,1
nanoXML,414,what,1,CLAUDE,1,1,4
nanoXML,414,what,1,QWEN,4,2,3
nanoXML,414,what,1,MISTRAL,3,3,2
nanoXML,414,what,1,GPT,2,4,1
nanoXML,414,why,0,CLAUDE,1,1,4
nanoXML,414,why,0,QWEN,2,2,3
nanoXML,414,why,0,GPT,4,3,2
nanoXML,414,why,0,MISTRAL,3,4,1
nanoXML,414,why,1,CLAUDE,4,1,4
nanoXML,414,why,1,MISTRAL,2,2,3
nanoXML,414,why,1,QWEN,3,3,2
nanoXML,414,why,1,GPT,1,4,1
nanoXML,414,how,0,CLAUDE,1,1,4
nanoXML,414,how,0,QWEN,3,2,3
nanoXML,414,how,0,MISTRAL,4,3,2
nanoXML,414,how,0,GPT,2,4,1
nanoXML,414,how,1,CLAUDE,4,1,4
nanoXML,414,how,1,QWEN,2,2,3
nanoXML,414,how,1,MISTRAL,1,3,2
nanoXML,414,how,1,GPT,3,4,1
nanoXML,417,accuracy,0,GPT,2,1,4
nanoXML,417,accuracy,0,CLAUDE,1,2,3
nanoXML,417,accuracy,0,QWEN,4,3,2
nanoXML,417,accuracy,0,MISTRAL,3,4,1
nanoXML,417,accuracy,1,GPT,3,1,4
nanoXML,417,accuracy,1,CLAUDE,4,2,3
nanoXML,417,accuracy,1,MISTRAL,2,3,2
nanoXML,417,accuracy,1,QWEN,1,4,1
nanoXML,417,content,0,GPT,2,1,4
nanoXML,417,content,0,CLAUDE,1,2,3
nanoXML,417,content,0,QWEN,4,3,2
nanoXML,417,content,0,MISTRAL,3,4,1
nanoXML,417,content,1,GPT,3,1,4
nanoXML,417,content,1,CLAUDE,4,2,3
nanoXML,417,content,1,MISTRAL,2,3,2
nanoXML,417,content,1,QWEN,1,4,1
nanoXML,417,conciseness,0,GPT,2,1,4
nanoXML,417,conciseness,0,MISTRAL,4,2,3
nanoXML,417,conciseness,0,QWEN,3,3,2
nanoXML,417,conciseness,0,CLAUDE,1,4,1
nanoXML,417,conciseness,1,GPT,3,1,4
nanoXML,417,conciseness,1,CLAUDE,4,2,3
nanoXML,417,conciseness,1,QWEN,2,3,2
nanoXML,417,conciseness,1,MISTRAL,1,4,1
nanoXML,417,what,0,QWEN,2,1,4
nanoXML,417,what,0,CLAUDE,1,2,3
nanoXML,417,what,0,GPT,3,3,2
nanoXML,417,what,0,MISTRAL,4,4,1
nanoXML,417,what,1,GPT,2,1,4
nanoXML,417,what,1,CLAUDE,4,2,3
nanoXML,417,what,1,MISTRAL,1,3,2
nanoXML,417,what,1,QWEN,3,4,1
nanoXML,417,why,0,CLAUDE,2,1,4
nanoXML,417,why,0,QWEN,3,2,3
nanoXML,417,why,0,MISTRAL,1,3,2
nanoXML,417,why,0,GPT,4,4,1
nanoXML,417,why,1,QWEN,2,1,4
nanoXML,417,why,1,CLAUDE,3,2,3
nanoXML,417,why,1,GPT,1,3,2
nanoXML,417,why,1,MISTRAL,4,4,1
nanoXML,417,how,0,GPT,4,1,4
nanoXML,417,how,0,CLAUDE,1,2,3
nanoXML,417,how,0,MISTRAL,2,3,2
nanoXML,417,how,0,QWEN,3,4,1
nanoXML,417,how,1,QWEN,2,1,4
nanoXML,417,how,1,GPT,1,2,3
nanoXML,417,how,1,CLAUDE,4,3,2
nanoXML,417,how,1,MISTRAL,3,4,1
nanoXML,418,accuracy,0,CLAUDE,2,1,4
nanoXML,418,accuracy,0,GPT,3,2,3
nanoXML,418,accuracy,0,MISTRAL,4,3,2
nanoXML,418,accuracy,0,QWEN,1,4,1
nanoXML,418,accuracy,1,GPT,2,1,4
nanoXML,418,accuracy,1,CLAUDE,3,2,3
nanoXML,418,accuracy,1,QWEN,4,3,2
nanoXML,418,accuracy,1,MISTRAL,1,4,1
nanoXML,418,content,0,QWEN,1,1,4
nanoXML,418,content,0,GPT,4,2,3
nanoXML,418,content,0,CLAUDE,3,3,2
nanoXML,418,content,0,MISTRAL,2,4,1
nanoXML,418,content,1,QWEN,4,1,4
nanoXML,418,content,1,GPT,1,2,3
nanoXML,418,content,1,CLAUDE,2,3,2
nanoXML,418,content,1,MISTRAL,3,4,1
nanoXML,418,conciseness,0,MISTRAL,3,1,4
nanoXML,418,conciseness,0,CLAUDE,1,2,3
nanoXML,418,conciseness,0,GPT,4,3,2
nanoXML,418,conciseness,0,QWEN,2,4,1
nanoXML,418,conciseness,1,CLAUDE,4,1,4
nanoXML,418,conciseness,1,GPT,1,2,3
nanoXML,418,conciseness,1,MISTRAL,2,3,2
nanoXML,418,conciseness,1,QWEN,3,4,1
nanoXML,418,what,0,QWEN,2,1,4
nanoXML,418,what,0,GPT,3,2,3
nanoXML,418,what,0,CLAUDE,4,3,2
nanoXML,418,what,0,MISTRAL,1,4,1
nanoXML,418,what,1,QWEN,3,1,4
nanoXML,418,what,1,CLAUDE,1,2,3
nanoXML,418,what,1,GPT,2,3,2
nanoXML,418,what,1,MISTRAL,4,4,1
nanoXML,418,why,0,GPT,2,1,4
nanoXML,418,why,0,QWEN,4,2,3
nanoXML,418,why,0,CLAUDE,3,3,2
nanoXML,418,why,0,MISTRAL,1,4,1
nanoXML,418,why,1,QWEN,1,1,4
nanoXML,418,why,1,CLAUDE,2,2,3
nanoXML,418,why,1,GPT,3,3,2
nanoXML,418,why,1,MISTRAL,4,4,1
nanoXML,418,how,0,QWEN,2,1,4
nanoXML,418,how,0,CLAUDE,3,2,3
nanoXML,418,how,0,GPT,4,3,2
nanoXML,418,how,0,MISTRAL,1,4,1
nanoXML,418,how,1,GPT,1,1,4
nanoXML,418,how,1,QWEN,3,2,3
nanoXML,418,how,1,CLAUDE,2,3,2
nanoXML,418,how,1,MISTRAL,4,4,1
nanoXML,425,accuracy,0,GPT,4,1,4
nanoXML,425,accuracy,0,CLAUDE,2,2,3
nanoXML,425,accuracy,0,QWEN,1,3,2
nanoXML,425,accuracy,0,MISTRAL,3,4,1
nanoXML,425,accuracy,1,GPT,1,1,4
nanoXML,425,accuracy,1,CLAUDE,3,2,3
nanoXML,425,accuracy,1,MISTRAL,2,3,2
nanoXML,425,accuracy,1,QWEN,4,4,1
nanoXML,425,content,0,QWEN,3,1,4
nanoXML,425,content,0,GPT,1,2,3
nanoXML,425,content,0,CLAUDE,4,3,2
nanoXML,425,content,0,MISTRAL,2,4,1
nanoXML,425,content,1,QWEN,2,1,4
nanoXML,425,content,1,CLAUDE,1,2,3
nanoXML,425,content,1,GPT,4,3,2
nanoXML,425,content,1,MISTRAL,3,4,1
nanoXML,425,conciseness,0,GPT,4,1,4
nanoXML,425,conciseness,0,CLAUDE,2,2,3
nanoXML,425,conciseness,0,QWEN,3,3,2
nanoXML,425,conciseness,0,MISTRAL,1,4,1
nanoXML,425,conciseness,1,CLAUDE,3,1,4
nanoXML,425,conciseness,1,GPT,1,2,3
nanoXML,425,conciseness,1,QWEN,2,3,2
nanoXML,425,conciseness,1,MISTRAL,4,4,1
nanoXML,425,what,0,CLAUDE,2,1,4
nanoXML,425,what,0,GPT,3,2,3
nanoXML,425,what,0,MISTRAL,1,3,2
nanoXML,425,what,0,QWEN,4,4,1
nanoXML,425,what,1,GPT,2,1,4
nanoXML,425,what,1,QWEN,1,2,3
nanoXML,425,what,1,CLAUDE,3,3,2
nanoXML,425,what,1,MISTRAL,4,4,1
nanoXML,425,why,0,QWEN,2,1,4
nanoXML,425,why,0,CLAUDE,1,2,3
nanoXML,425,why,0,GPT,4,3,2
nanoXML,425,why,0,MISTRAL,3,4,1
nanoXML,425,why,1,QWEN,3,1,4
nanoXML,425,why,1,GPT,1,2,3
nanoXML,425,why,1,CLAUDE,4,3,2
nanoXML,425,why,1,MISTRAL,2,4,1
nanoXML,425,how,0,GPT,1,1,4
nanoXML,425,how,0,QWEN,4,2,3
nanoXML,425,how,0,CLAUDE,3,3,2
nanoXML,425,how,0,MISTRAL,2,4,1
nanoXML,425,how,1,GPT,4,1,4
nanoXML,425,how,1,QWEN,1,2,3
nanoXML,425,how,1,CLAUDE,2,3,2
nanoXML,425,how,1,MISTRAL,3,4,1
siena,54,accuracy,0,GPT,2,1,4
siena,54,accuracy,0,CLAUDE,4,2,3
siena,54,accuracy,0,QWEN,1,3,2
siena,54,accuracy,0,MISTRAL,3,4,1
siena,54,accuracy,1,GPT,3,1,4
siena,54,accuracy,1,CLAUDE,1,2,3
siena,54,accuracy,1,QWEN,4,3,2
siena,54,accuracy,1,MISTRAL,2,4,1
siena,54,content,0,GPT,4,1,4
siena,54,content,0,CLAUDE,3,2,3
siena,54,content,0,QWEN,1,3,2
siena,54,content,0,MISTRAL,2,4,1
siena,54,content,1,GPT,1,1,4
siena,54,content,1,CLAUDE,2,2,3
siena,54,content,1,QWEN,4,3,2
siena,54,content,1,MISTRAL,3,4,1
siena,54,conciseness,0,MISTRAL,2,1,4
siena,54,conciseness,0,CLAUDE,4,2,3
siena,54,conciseness,0,GPT,1,3,2
siena,54,conciseness,0,QWEN,3,4,1
siena,54,conciseness,1,GPT,4,1,4
siena,54,conciseness,1,MISTRAL,3,2,3
siena,54,conciseness,1,QWEN,2,3,2
siena,54,conciseness,1,CLAUDE,1,4,1
siena,54,what,0,GPT,3,1,4
siena,54,what,0,CLAUDE,2,2,3
siena,54,what,0,MISTRAL,1,3,2
siena,54,what,0,QWEN,4,4,1
siena,54,what,1,GPT,2,1,4
siena,54,what,1,CLAUDE,3,2,3
siena,54,what,1,QWEN,1,3,2
siena,54,what,1,MISTRAL,4,4,1
siena,54,why,0,CLAUDE,2,1,4
siena,54,why,0,QWEN,1,2,3
siena,54,why,0,GPT,3,3,2
siena,54,why,0,MISTRAL,4,4,1
siena,54,why,1,GPT,2,1,4
siena,54,why,1,MISTRAL,1,2,3
siena,54,why,1,CLAUDE,3,3,2
siena,54,why,1,QWEN,4,4,1
siena,54,how,0,GPT,4,1,4
siena,54,how,0,MISTRAL,1,2,3
siena,54,how,0,QWEN,2,3,2
siena,54,how,0,CLAUDE,3,4,1
siena,54,how,1,GPT,1,1,4
siena,54,how,1,CLAUDE,2,2,3
siena,54,how,1,QWEN,3,3,2
siena,54,how,1,MISTRAL,4,4,1
siena,59,accuracy,0,CLAUDE,4,1,4
siena,59,accuracy,0,GPT,1,2,3
siena,59,accuracy,0,QWEN,2,3,2
siena,59,accuracy,0,MISTRAL,3,4,1
siena,59,content,0,CLAUDE,3,1,4
siena,59,content,0,GPT,1,2,3
siena,59,content,0,QWEN,2,3,2
siena,59,content,0,MISTRAL,4,4,1
siena,59,content,1,GPT,4,1,4
siena,59,content,1,CLAUDE,2,2,3
siena,59,content,1,QWEN,3,3,2
siena,59,content,1,MISTRAL,1,4,1
siena,59,conciseness,0,CLAUDE,3,1,4
siena,59,conciseness,0,GPT,1,2,3
siena,59,conciseness,0,QWEN,2,3,2
siena,59,conciseness,0,MISTRAL,4,4,1
siena,59,conciseness,1,GPT,4,1,4
siena,59,conciseness,1,CLAUDE,2,2,3
siena,59,conciseness,1,QWEN,3,3,2
siena,59,conciseness,1,MISTRAL,1,4,1
siena,59,what,0,CLAUDE,3,1,4
siena,59,what,0,GPT,1,2,3
siena,59,what,0,QWEN,4,3,2
siena,59,what,0,MISTRAL,2,4,1
siena,59,what,1,CLAUDE,2,1,4
siena,59,what,1,MISTRAL,3,2,3
siena,59,what,1,GPT,4,3,2
siena,59,what,1,QWEN,1,4,1
siena,59,why,0,GPT,4,1,4
siena,59,why,0,CLAUDE,1,2,3
siena,59,why,0,MISTRAL,3,3,2
siena,59,why,0,QWEN,2,4,1
siena,59,why,1,CLAUDE,4,1,4
siena,59,why,1,GPT,1,2,3
siena,59,why,1,QWEN,3,3,2
siena,59,why,1,MISTRAL,2,4,1
siena,59,how,0,CLAUDE,2,1,4
siena,59,how,0,GPT,1,2,3
siena,59,how,0,MISTRAL,4,3,2
siena,59,how,0,QWEN,3,4,1
siena,60,accuracy,0,QWEN,2,1,4
siena,60,accuracy,0,GPT,4,2,3
siena,60,accuracy,0,CLAUDE,1,3,2
siena,60,accuracy,0,MISTRAL,3,4,1
siena,60,accuracy,1,QWEN,3,1,4
siena,60,accuracy,1,CLAUDE,4,2,3
siena,60,accuracy,1,MISTRAL,2,3,2
siena,60,accuracy,1,GPT,1,4,1
siena,60,content,0,QWEN,2,1,4
siena,60,content,0,CLAUDE,4,2,3
siena,60,content,0,GPT,1,3,2
siena,60,content,0,MISTRAL,3,4,1
siena,60,content,1,QWEN,3,1,4
siena,60,content,1,GPT,4,2,3
siena,60,content,1,CLAUDE,1,3,2
siena,60,content,1,MISTRAL,2,4,1
siena,60,conciseness,0,QWEN,4,1,4
siena,60,conciseness,0,CLAUDE,2,2,3
siena,60,conciseness,0,MISTRAL,3,3,2
siena,60,conciseness,0,GPT,1,4,1
siena,60,conciseness,1,GPT,4,1,4
siena,60,conciseness,1,CLAUDE,3,2,3
siena,60,conciseness,1,QWEN,1,3,2
siena,60,conciseness,1,MISTRAL,2,4,1
siena,60,what,0,QWEN,2,1,4
siena,60,what,0,CLAUDE,3,2,3
siena,60,what,0,GPT,4,3,2
siena,60,what,0,MISTRAL,1,4,1
siena,60,what,1,CLAUDE,2,1,4
siena,60,what,1,QWEN,3,2,3
siena,60,what,1,GPT,1,3,2
siena,60,what,1,MISTRAL,4,4,1
siena,60,why,0,GPT,4,1,4
siena,60,why,0,QWEN,1,2,3
siena,60,why,0,CLAUDE,3,3,2
siena,60,why,0,MISTRAL,2,4,1
siena,60,why,1,CLAUDE,2,1,4
siena,60,why,1,QWEN,4,2,3
siena,60,why,1,GPT,1,3,2
siena,60,why,1,MISTRAL,3,4,1
siena,60,how,0,GPT,3,1,4
siena,60,how,0,QWEN,1,2,3
siena,60,how,0,CLAUDE,4,3,2
siena,60,how,0,MISTRAL,2,4,1
siena,60,how,1,GPT,2,1,4
siena,60,how,1,QWEN,4,2,3
siena,60,how,1,CLAUDE,1,3,2
siena,60,how,1,MISTRAL,3,4,1
siena,65,accuracy,0,GPT,3,1,4
siena,65,accuracy,0,MISTRAL,1,2,3
siena,65,accuracy,0,CLAUDE,2,3,2
siena,65,accuracy,0,QWEN,4,4,1
siena,65,accuracy,1,MISTRAL,4,1,4
siena,65,accuracy,1,GPT,2,2,3
siena,65,accuracy,1,CLAUDE,3,3,2
siena,65,accuracy,1,QWEN,1,4,1
siena,65,content,0,CLAUDE,2,1,4
siena,65,content,0,MISTRAL,3,2,3
siena,65,content,0,GPT,4,3,2
siena,65,content,0,QWEN,1,4,1
siena,65,content,1,MISTRAL,2,1,4
siena,65,content,1,GPT,1,2,3
siena,65,content,1,QWEN,4,3,2
siena,65,content,1,CLAUDE,3,4,1
siena,65,conciseness,0,CLAUDE,4,1,4
siena,65,conciseness,0,GPT,2,2,3
siena,65,conciseness,0,MISTRAL,3,3,2
siena,65,conciseness,0,QWEN,1,4,1
siena,65,conciseness,1,GPT,3,1,4
siena,65,conciseness,1,CLAUDE,1,2,3
siena,65,conciseness,1,QWEN,4,3,2
siena,65,conciseness,1,MISTRAL,2,4,1
siena,65,what,0,GPT,4,1,4
siena,65,what,0,CLAUDE,3,2,3
siena,65,what,0,QWEN,2,3,2
siena,65,what,0,MISTRAL,1,4,1
siena,65,what,1,MISTRAL,4,1,4
siena,65,what,1,GPT,1,2,3
siena,65,what,1,QWEN,3,3,2
siena,65,what,1,CLAUDE,2,4,1
siena,65,why,0,GPT,3,1,4
siena,65,why,0,CLAUDE,1,2,3
siena,65,why,0,MISTRAL,2,3,2
siena,65,why,0,QWEN,4,4,1
siena,65,why,1,GPT,2,1,4
siena,65,why,1,CLAUDE,4,2,3
siena,65,why,1,QWEN,1,3,2
siena,65,why,1,MISTRAL,3,4,1
siena,65,how,0,GPT,4,1,4
siena,65,how,0,QWEN,1,2,3
siena,65,how,0,CLAUDE,3,3,2
siena,65,how,0,MISTRAL,2,4,1
siena,65,how,1,GPT,1,1,4
siena,65,how,1,QWEN,4,2,3
siena,65,how,1,MISTRAL,3,3,2
siena,65,how,1,CLAUDE,2,4,1
siena,66,accuracy,0,CLAUDE,2,1,4
siena,66,accuracy,0,MISTRAL,4,2,3
siena,66,accuracy,0,QWEN,3,3,2
siena,66,accuracy,0,GPT,1,4,1
siena,66,accuracy,1,GPT,4,1,4
siena,66,accuracy,1,QWEN,2,2,3
siena,66,accuracy,1,CLAUDE,3,3,2
siena,66,accuracy,1,MISTRAL,1,4,1
siena,66,content,0,GPT,2,1,4
siena,66,content,0,MISTRAL,1,2,3
siena,66,content,0,QWEN,4,3,2
siena,66,content,0,CLAUDE,3,4,1
siena,66,content,1,GPT,3,1,4
siena,66,content,1,CLAUDE,2,2,3
siena,66,content,1,MISTRAL,4,3,2
siena,66,content,1,QWEN,1,4,1
siena,66,conciseness,0,GPT,4,1,4
siena,66,conciseness,0,QWEN,2,2,3
siena,66,conciseness,0,CLAUDE,3,3,2
siena,66,conciseness,0,MISTRAL,1,4,1
siena,66,conciseness,1,QWEN,3,1,4
siena,66,conciseness,1,GPT,1,2,3
siena,66,conciseness,1,CLAUDE,2,3,2
siena,66,conciseness,1,MISTRAL,4,4,1
siena,66,what,0,CLAUDE,2,1,4
siena,66,what,0,MISTRAL,4,2,3
siena,66,what,0,QWEN,3,3,2
siena,66,what,0,GPT,1,4,1
siena,66,what,1,GPT,4,1,4
siena,66,what,1,QWEN,2,2,3
siena,66,what,1,CLAUDE,3,3,2
siena,66,what,1,MISTRAL,1,4,1
siena,66,why,0,MISTRAL,3,1,4
siena,66,why,0,CLAUDE,1,2,3
siena,66,why,0,GPT,2,3,2
siena,66,why,0,QWEN,4,4,1
siena,66,why,1,GPT,3,1,4
siena,66,why,1,QWEN,1,2,3
siena,66,why,1,MISTRAL,2,3,2
siena,66,why,1,CLAUDE,4,4,1
siena,66,how,0,GPT,1,1,4
siena,66,how,0,QWEN,3,2,3
siena,66,how,0,CLAUDE,4,3,2
siena,66,how,0,MISTRAL,2,4,1
siena,66,how,1,GPT,4,1,4
siena,66,how,1,CLAUDE,1,2,3
siena,66,how,1,QWEN,2,3,2
siena,66,how,1,MISTRAL,3,4,1
siena,76,accuracy,0,GPT,4,1,4
siena,76,accuracy,0,CLAUDE,2,2,3
siena,76,accuracy,0,QWEN,1,3,2
siena,76,accuracy,0,MISTRAL,3,4,1
siena,76,accuracy,1,CLAUDE,3,1,4
siena,76,accuracy,1,GPT,1,2,3
siena,76,accuracy,1,QWEN,4,3,2
siena,76,accuracy,1,MISTRAL,2,4,1
siena,76,content,0,GPT,2,1,4
siena,76,content,0,QWEN,3,2,3
siena,76,content,0,CLAUDE,4,3,2
siena,76,content,0,MISTRAL,1,4,1
siena,76,content,1,QWEN,2,1,4
siena,76,content,1,GPT,3,2,3
siena,76,content,1,CLAUDE,1,3,2
siena,76,content,1,MISTRAL,4,4,1
siena,76,conciseness,0,CLAUDE,4,1,4
siena,76,conciseness,0,QWEN,2,2,3
siena,76,conciseness,0,MISTRAL,3,3,2
siena,76,conciseness,0,GPT,1,4,1
siena,76,conciseness,1,GPT,4,1,4
siena,76,conciseness,1,QWEN,3,2,3
siena,76,conciseness,1,CLAUDE,1,3,2
siena,76,conciseness,1,MISTRAL,2,4,1
siena,76,what,0,GPT,2,1,4
siena,76,what,0,QWEN,3,2,3
siena,76,what,0,MISTRAL,1,3,2
siena,76,what,0,CLAUDE,4,4,1
siena,76,what,1,QWEN,2,1,4
siena,76,what,1,GPT,3,2,3
siena,76,what,1,CLAUDE,1,3,2
siena,76,what,1,MISTRAL,4,4,1
siena,76,why,0,QWEN,4,1,4
siena,76,why,0,GPT,1,2,3
siena,76,why,0,MISTRAL,2,3,2
siena,76,why,0,CLAUDE,3,4,1
siena,76,why,1,GPT,4,1,4
siena,76,why,1,QWEN,1,2,3
siena,76,why,1,MISTRAL,3,3,2
siena,76,why,1,CLAUDE,2,4,1
siena,76,how,0,GPT,3,1,4
siena,76,how,0,QWEN,4,2,3
siena,76,how,0,CLAUDE,2,3,2
siena,76,how,0,MISTRAL,1,4,1
siena,76,how,1,GPT,2,1,4
siena,76,how,1,QWEN,1,2,3
siena,76,how,1,MISTRAL,4,3,2
siena,76,how,1,CLAUDE,3,4,1
siena,87,accuracy,0,GPT,3,1,4
siena,87,accuracy,0,QWEN,2,2,3
siena,87,accuracy,0,CLAUDE,1,3,2
siena,87,accuracy,0,MISTRAL,4,4,1
siena,87,accuracy,1,GPT,2,1,4
siena,87,accuracy,1,CLAUDE,4,2,3
siena,87,accuracy,1,QWEN,3,3,2
siena,87,accuracy,1,MISTRAL,1,4,1
siena,87,content,1,GPT,1,1,4
siena,87,content,1,CLAUDE,3,2,3
siena,87,content,1,QWEN,2,3,2
siena,87,content,1,MISTRAL,4,4,1
siena,87,conciseness,0,CLAUDE,4,1,4
siena,87,conciseness,0,GPT,2,2,3
siena,87,conciseness,0,QWEN,1,3,2
siena,87,conciseness,0,MISTRAL,3,4,1
siena,87,conciseness,1,GPT,3,1,4
siena,87,conciseness,1,QWEN,4,2,3
siena,87,conciseness,1,CLAUDE,1,3,2
siena,87,conciseness,1,MISTRAL,2,4,1
siena,87,what,0,QWEN,2,1,4
siena,87,what,0,CLAUDE,1,2,3
siena,87,what,0,GPT,3,3,2
siena,87,what,0,MISTRAL,4,4,1
siena,87,what,1,GPT,2,1,4
siena,87,what,1,MISTRAL,1,2,3
siena,87,what,1,QWEN,3,3,2
siena,87,what,1,CLAUDE,4,4,1
siena,87,why,0,MISTRAL,4,1,4
siena,87,why,0,GPT,3,2,3
siena,87,why,0,QWEN,1,3,2
siena,87,why,0,CLAUDE,2,4,1
siena,87,why,1,GPT,2,1,4
siena,87,why,1,QWEN,4,2,3
siena,87,why,1,MISTRAL,1,3,2
siena,87,why,1,CLAUDE,3,4,1
siena,87,how,0,GPT,4,1,4
siena,87,how,0,QWEN,2,2,3
siena,87,how,0,CLAUDE,1,3,2
siena,87,how,0,MISTRAL,3,4,1
siena,87,how,1,GPT,1,1,4
siena,87,how,1,CLAUDE,4,2,3
siena,87,how,1,QWEN,3,3,2
siena,87,how,1,MISTRAL,2,4,1
siena,90,accuracy,0,GPT,4,1,4
siena,90,accuracy,0,QWEN,2,2,3
siena,90,accuracy,0,MISTRAL,3,3,2
siena,90,accuracy,0,CLAUDE,1,4,1
siena,90,accuracy,1,QWEN,3,1,4
siena,90,accuracy,1,MISTRAL,2,2,3
siena,90,accuracy,1,CLAUDE,4,3,2
siena,90,accuracy,1,GPT,1,4,1
siena,90,content,0,QWEN,1,1,4
siena,90,content,0,GPT,3,2,3
siena,90,content,0,MISTRAL,4,3,2
siena,90,content,0,CLAUDE,2,4,1
siena,90,content,1,GPT,2,1,4
siena,90,content,1,QWEN,4,2,3
siena,90,content,1,MISTRAL,1,3,2
siena,90,content,1,CLAUDE,3,4,1
siena,90,conciseness,0,GPT,3,1,4
siena,90,conciseness,0,CLAUDE,1,2,3
siena,90,conciseness,0,QWEN,4,3,2
siena,90,conciseness,0,MISTRAL,2,4,1
siena,90,conciseness,1,GPT,2,1,4
siena,90,conciseness,1,CLAUDE,4,2,3
siena,90,conciseness,1,QWEN,1,3,2
siena,90,conciseness,1,MISTRAL,3,4,1
siena,90,what,0,QWEN,1,1,4
siena,90,what,0,MISTRAL,4,2,3
siena,90,what,0,GPT,2,3,2
siena,90,what,0,CLAUDE,3,4,1
siena,90,what,1,QWEN,4,1,4
siena,90,what,1,MISTRAL,1,2,3
siena,90,what,1,CLAUDE,2,3,2
siena,90,what,1,GPT,3,4,1
siena,90,why,0,QWEN,1,1,4
siena,90,why,0,MISTRAL,4,2,3
siena,90,why,0,GPT,2,3,2
siena,90,why,0,CLAUDE,3,4,1
siena,90,why,1,QWEN,4,1,4
siena,90,why,1,MISTRAL,1,2,3
siena,90,why,1,CLAUDE,2,3,2
siena,90,why,1,GPT,3,4,1
siena,90,how,0,QWEN,2,1,4
siena,90,how,0,GPT,1,2,3
siena,90,how,0,CLAUDE,4,3,2
siena,90,how,0,MISTRAL,3,4,1
siena,90,how,1,GPT,4,1,4
siena,90,how,1,QWEN,3,2,3
siena,90,how,1,MISTRAL,2,3,2
siena,90,how,1,CLAUDE,1,4,1
siena,128,accuracy,0,CLAUDE,3,1,4
siena,128,accuracy,0,GPT,2,2,3
siena,128,accuracy,0,QWEN,1,3,2
siena,128,accuracy,0,MISTRAL,4,4,1
siena,128,accuracy,1,GPT,3,1,4
siena,128,accuracy,1,CLAUDE,2,2,3
siena,128,accuracy,1,QWEN,4,3,2
siena,128,accuracy,1,MISTRAL,1,4,1
siena,128,content,0,GPT,4,1,4
siena,128,content,0,CLAUDE,1,2,3
siena,128,content,0,QWEN,2,3,2
siena,128,content,0,MISTRAL,3,4,1
siena,128,content,1,CLAUDE,4,1,4
siena,128,content,1,GPT,1,2,3
siena,128,content,1,QWEN,3,3,2
siena,128,content,1,MISTRAL,2,4,1
siena,128,conciseness,0,CLAUDE,3,1,4
siena,128,conciseness,0,GPT,1,2,3
siena,128,conciseness,0,QWEN,4,3,2
siena,128,conciseness,0,MISTRAL,2,4,1
siena,128,conciseness,1,GPT,4,1,4
siena,128,conciseness,1,CLAUDE,2,2,3
siena,128,conciseness,1,MISTRAL,3,3,2
siena,128,conciseness,1,QWEN,1,4,1
siena,128,what,0,GPT,4,1,4
siena,128,what,0,CLAUDE,3,2,3
siena,128,what,0,QWEN,2,3,2
siena,128,what,0,MISTRAL,1,4,1
siena,128,what,1,CLAUDE,2,1,4
siena,128,what,1,QWEN,3,2,3
siena,128,what,1,GPT,1,3,2
siena,128,what,1,MISTRAL,4,4,1
siena,128,why,0,CLAUDE,4,1,4
siena,128,why,0,GPT,3,2,3
siena,128,why,0,QWEN,2,3,2
siena,128,why,0,MISTRAL,1,4,1
siena,128,why,1,CLAUDE,1,1,4
siena,128,why,1,QWEN,3,2,3
siena,128,why,1,GPT,2,3,2
siena,128,why,1,MISTRAL,4,4,1
siena,128,how,0,GPT,2,1,4
siena,128,how,0,QWEN,4,2,3
siena,128,how,0,CLAUDE,3,3,2
siena,128,how,0,MISTRAL,1,4,1
